contract_symbol,ticker,underlying,option_type,valuation_date,expiration_date,time_to_maturity_days,time_to_maturity_years,strike,bid,mid,ask,last,underlying_price,implied_volatility,intrinsic_value,extrinsic_value,bid_size,ask_size,open_interest,volume,in_the_money,first_traded_at,last_updated_at,delta,gamma,theta,vega,rho,market_price,moneyness,log_moneyness,bid_ask_spread_ratio,implied_vol,repriced,calibration_error
META260320P00710000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,710.0,44.15,45.625,47.1,45.25,667.73,,42.27,3.355,12,14,960,2,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,45.625,1.0633040300720351,0.0613810698229311,0.0646575342465754,0.3103487211491211,45.62499999999511,-4.888534022029489e-12
META260320P00715000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,715.0,48.0,49.55,51.1,46.35,667.73,,47.27,2.28,26,11,634,15,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,49.55,1.0707920866218381,0.06839864248157759,0.06256306760847632,0.30166253504564017,49.55000000001269,1.269029326067539e-11
META260320P00720000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,720.0,52.35,54.1,55.85,53.0,667.73,,52.27,1.83,43,42,1595,141,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,54.1,1.0782801431716411,0.07536731179767088,0.06469500924214418,0.30785075941522244,54.09999999998115,-1.8850698779715458e-11
META260320P00725000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,725.0,56.9,58.75,60.6,58.92,667.73,,57.27,1.48,46,32,340,6,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,58.75,1.0857681997214443,0.0822877546422448,0.06297872340425537,0.3152363570252146,58.750000000000114,1.1368683772161603e-13
META260320P00730000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,730.0,60.75,63.225,65.7,63.5,667.73,,62.27,0.955,51,11,866,26,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,63.225,1.0932562562712473,0.08916063393000678,0.07829181494661926,0.3133469334619974,63.22499999997922,-2.078337502098293e-11
META260320P00735000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,735.0,66.15,67.9,69.65,69.05,667.73,,67.27,0.63,54,5,164,2,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,67.9,1.1007443128210503,0.0959865990004066,0.05154639175257732,0.3165812537073935,67.89999999999611,-3.893774191965349e-12
META260320P00740000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,740.0,71.45,73.975,76.5,73.0,667.73,,72.27,1.705,17,17,383,10,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,73.975,1.1082323693708536,0.1027662859857855,0.06826630618452176,0.37999139706171303,73.97499999999991,-8.526512829121202e-14
META260320P00745000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,745.0,75.1,77.575,80.05,77.4,667.73,,77.27,0.305,56,6,367,50,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,77.575,1.1157204259206566,0.10950031816712952,0.0638092168868837,0.33341405413698944,77.57499999999993,-7.105427357601002e-14
META260320P00750000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,750.0,80.25,83.25,86.25,106.24,667.73,,82.27,0.98,62,5,421,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,83.25,1.1232084824704596,0.11618930631792607,0.07207207207207207,0.38460733291312293,83.25000000041166,4.1166003938997164e-10
META260320P00755000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,755.0,83.65,87.55,91.45,100.2,667.73,,87.27,0.28,47,2,33,0,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,87.55,1.1306965390202626,0.1228338490365946,0.08909194745859506,0.36406958828677616,87.55000000020937,2.0936852251907112e-10
META260320P00760000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,760.0,89.9,92.325,94.75,105.4,667.73,,92.27,0.055,59,7,85,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,92.325,1.1381845955700658,0.1294345330679468,0.05253181695098829,0.36515490315235133,92.32499999999538,-4.618527782440651e-12
META260320P00765000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,765.0,93.65,97.475,101.3,110.77,667.73,,97.27,0.205,59,6,59,0,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,97.475,1.1456726521198688,0.13599193361410583,0.07848166196460622,0.39046246600500645,97.47500000000014,1.4210854715202004e-13
META260320P00770000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,770.0,99.85,102.925,106.0,101.53,667.73,,102.27,0.655,58,2,11,70,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,102.925,1.1531607086696718,0.14250661463529946,0.059752246781637174,0.4331168423152509,102.92500000000098,9.805489753489383e-13
META260320P00775000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,775.0,103.6,107.45,111.3,130.6,667.73,,107.27,0.18,25,1,0,0,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,107.45,1.1606487652194748,0.14897912914091688,0.0716612377850163,0.41896738653466037,107.44999999983463,-1.6537171632080572e-10
META260320P00780000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,780.0,109.85,113.1,116.35,111.85,667.73,,112.27,0.83,30,1,21,230,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,113.1,1.168136821769278,0.15541001947120742,0.0574712643678161,0.4740558075438546,113.0999999999998,-1.9895196601282805e-13
META260320P00785000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,785.0,114.85,118.1,121.35,116.45,667.73,,117.27,0.83,25,1,6,68,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,118.1,1.175624878319081,0.16179981756997838,0.0550381033022862,0.489440901826458,118.09999999999991,-8.526512829121202e-14
META260320P00790000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,790.0,119.7,123.025,126.35,122.46,667.73,,122.27,0.755,30,1,10,145,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,123.025,1.183112934868884,0.16814904524863708,0.05405405405405398,0.5002824298351194,123.02499999997053,-2.9473312679328956e-11
META260320P00795000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,795.0,124.85,128.05,131.25,126.42,667.73,,127.27,0.78,30,1,6,50,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,128.05,1.1906009914186872,0.17445821444190193,0.049980476376415506,0.5167273019003573,128.04999999999984,-1.7053025658242404e-13
META260320P00800000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,800.0,130.05,133.025,136.0,131.81,667.73,,132.27,0.755,30,1,38,535,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,133.025,1.1980890479684903,0.1807278274554973,0.04472843450479225,0.5300280718654117,133.0249999999461,-5.39159827894764e-11
META260320P00805000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,805.0,134.85,137.9,140.95,136.55,667.73,,137.27,0.63,30,1,7,102,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,137.9,1.2055771045182933,0.1869583772061333,0.044234952864394446,0.5367994788064564,137.89999999999998,-2.842170943040401e-14
META260320P00810000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,810.0,139.85,142.95,146.05,141.3,667.73,,142.27,0.68,25,1,8,110,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,142.95,1.2130651610680963,0.19315034745405432,0.04337180832458914,0.5543855606980386,142.9499999999988,-1.1937117960769683e-12
META260320P00815000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,815.0,143.6,147.425,151.25,172.35,667.73,,147.27,0.155,25,1,0,0,True,2025-07-17 13:30:00,2026-03-04 21:00:00,,,,,,147.425,1.2205532176178995,0.19930421302843274,0.05189079192809907,0.5311234384261553,147.42500000000018,1.7053025658242404e-13
META260320P00820000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,820.0,149.0,152.675,156.35,92.95,667.73,,152.27,0.405,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,152.675,1.2280412741677025,0.20542044004586876,0.048141476993613846,0.5637964312296141,152.67499999999984,-1.7053025658242404e-13
META260320P00825000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,825.0,153.6,157.425,161.25,0.0,667.73,,157.27,0.155,25,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,157.425,1.2355293307175055,0.2114994861222509,0.04859456884230589,0.5582103872845724,157.42499999999995,-5.684341886080802e-14
META260320P00830000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,830.0,158.65,162.5,166.35,164.03,667.73,,162.27,0.23,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,162.5,1.2430173872673087,0.21754180057821365,0.04738461538461532,0.5776584139649832,162.5000000000001,1.1368683772161603e-13
META260320P00835000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,835.0,163.65,167.45,171.25,165.72,667.73,,167.27,0.18,30,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,167.45,1.2505054438171117,0.22354782463842549,0.045386682591818425,0.5868874223516191,167.45000000000016,1.7053025658242404e-13
META260320P00840000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,840.0,169.0,172.675,176.35,247.0,667.73,,172.27,0.405,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,172.675,1.2579935003669147,0.22951799162492925,0.04256551324743011,0.6179541493256171,172.67500000000018,1.7053025658242404e-13
META260320P00845000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,845.0,173.65,177.525,181.4,118.95,667.73,,177.27,0.255,30,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,177.525,1.2654815569167177,0.23545272714474375,0.04365582312350373,0.6193040655536429,177.5250000000001,8.526512829121202e-14
META260320P00850000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,850.0,178.65,182.5,186.35,142.4,667.73,,182.27,0.23,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,182.5,1.272969613466521,0.24135244927193217,0.04219178082191775,0.6302208448488341,182.50000000000023,2.2737367544323206e-13
META260320P00855000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,855.0,183.8,187.525,191.25,139.45,667.73,,187.27,0.255,25,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,187.525,1.280457670016324,0.24721756872433018,0.039728036261831697,0.6451807908972221,187.5249999999977,-2.3021584638627246e-12
META260320P00860000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,860.0,188.9,192.65,196.4,153.38,667.73,,192.27,0.38,25,5,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,192.65,1.287945726566127,0.25304848903512334,0.03893070334804049,0.668225386927231,192.64999999999975,-2.5579538487363607e-13
META260320P00865000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,865.0,193.65,197.45,201.25,0.0,667.73,,197.27,0.18,25,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,197.45,1.2954337831159302,0.25884560671944934,0.038490757153709775,0.6641450660709295,197.44999999999982,-1.7053025658242404e-13
META260320P00870000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,870.0,198.65,202.5,206.35,201.6,667.73,,202.27,0.23,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,202.5,1.3029218396657332,0.2646093114361994,0.03802469135802464,0.6810457939798018,202.5,0.0
META260320P00875000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,875.0,203.65,207.525,211.4,0.0,667.73,,207.27,0.255,30,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,207.525,1.3104098962155362,0.2703399861451844,0.03734489820503554,0.69567738875186,207.52499999999998,-2.842170943040401e-14
META260320P00880000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,880.0,208.65,212.525,216.4,234.45,667.73,,212.27,0.255,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,212.525,1.3178979527653392,0.2760380072598221,0.03646629808257852,0.7080535076480857,212.5250000000001,8.526512829121202e-14
META260320P00885000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,885.0,213.65,217.45,221.25,0.0,667.73,,217.27,0.18,30,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,217.45,1.3253860093151424,0.28170374479549953,0.03495056334789604,0.7136166958121062,217.44999999984725,-1.5273826647899114e-10
META260320P00890000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,890.0,218.65,222.5,226.35,230.7,667.73,,222.27,0.23,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,222.5,1.3328740658649454,0.2873375625137555,0.03460674157303366,0.7302899881909325,222.50000000000045,4.547473508864641e-13
META260320P00895000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,895.0,223.65,227.45,231.25,228.3,667.73,,227.27,0.18,30,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,227.45,1.3403621224147484,0.2929398180624253,0.033413937129039326,0.7377951091627272,227.44999999999982,-1.7053025658242404e-13
META260320P00900000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,900.0,228.65,232.5,236.35,180.61,667.73,,232.27,0.23,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,232.5,1.3478501789645514,0.29851086311188063,0.033118279569892425,0.7543608217071899,232.5,0.0
META260320P00905000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,905.0,233.65,237.45,241.25,0.0,667.73,,237.27,0.18,30,1,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,237.45,1.3553382355143546,0.3040510434874961,0.03200673826068644,0.7616218987538,237.45000000000005,5.684341886080802e-14
META260320P00910000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,910.0,238.65,242.5,246.35,242.0,667.73,,242.27,0.23,30,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,242.5,1.3628262920641576,0.3095606992984657,0.03175257731958758,0.7780836043081932,242.49999999978547,-2.1452706278068945e-10
META260320P00915000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,915.0,243.65,247.4,251.15,0.0,667.73,,247.27,0.13,30,5,0,0,True,2026-01-02 14:30:00,2026-03-04 21:00:00,,,,,,247.4,1.3703143486139606,0.31504016506309124,0.030315278900565883,0.7802975121162339,247.39999999992824,-7.176481631177012e-11
META260320P00920000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,920.0,248.65,252.5,256.35,267.03,667.73,,252.27,0.23,25,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,252.5,1.3778024051637638,0.320489769830656,0.030495049504950564,0.8014715438470567,252.5,0.0
META260320P00925000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,925.0,253.7,257.325,260.95,0.0,667.73,,257.27,0.055,30,1,0,0,True,2026-01-28 14:30:00,2026-03-04 21:00:00,,,,,,257.325,1.3852904617135668,0.3259098372999952,0.028174487515787428,0.7958706021869209,257.32499999999993,-5.684341886080802e-14
META260320P00930000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,930.0,258.65,262.5,266.35,260.45,667.73,,262.27,0.23,25,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,262.5,1.3927785182633698,0.33130068593487155,0.029333333333333506,0.8245368960050313,262.49999999995157,-4.843059286940843e-11
META260320P00935000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,935.0,263.65,267.45,271.25,0.0,667.73,,267.27,0.18,30,1,0,0,True,2026-01-28 14:30:00,2026-03-04 21:00:00,,,,,,267.45,1.4002665748131728,0.3366626290762569,0.028416526453542805,0.8311229400814628,267.4499999999996,-3.979039320256561e-13
META260320P00940000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,940.0,268.65,272.5,276.35,274.1,667.73,,272.27,0.23,25,1,0,0,True,2025-01-24 14:30:00,2026-03-04 21:00:00,,,,,,272.5,1.407754631362976,0.3419959750516196,0.02825688073394512,0.8472910711418328,272.49999999999966,-3.410605131648481e-13
META260320P00950000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,950.0,278.65,282.3,285.95,282.92,667.73,,282.27,0.03,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,282.3,1.422730744462582,0.35257808438215643,0.02585901523202271,0.8494218000890108,282.2999999999985,-1.5347723092418164e-12
META260320P00960000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,960.0,289.0,292.675,296.35,293.1,667.73,,292.27,0.405,30,1,0,0,True,2025-01-27 14:30:00,2026-03-04 21:00:00,,,,,,292.675,1.4377068575621883,0.36304938424945193,0.0251131801486291,0.9085241524215301,292.67500000000007,5.684341886080802e-14
META260320P00970000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,970.0,298.6,302.3,306.0,355.42,667.73,,302.27,0.03,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,302.3,1.4526829706617943,0.37341217128499843,0.024478994376447162,0.8930505112541531,302.3000000000003,2.8421709430404007e-13
META260320P00980000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,980.0,308.6,312.275,315.95,231.69,667.73,,312.27,0.005,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,312.275,1.4676590837614005,0.3836686714521876,0.023536946601553012,0.9117130435009257,312.27500000002055,2.05773176276125e-11
META260320P00990000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,990.0,318.6,322.275,325.95,0.0,667.73,,322.27,0.005,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,322.275,1.4826351968610068,0.3938210429162056,0.0228066092622759,0.9328503633785056,322.2750000001445,1.4449597074417397e-10
META260320P01000000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1000.0,328.6,332.5,336.4,249.19,667.73,,332.27,0.23,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,332.5,1.4976113099606128,0.403871378769707,0.023458646616541217,0.9778342124109145,332.49999999978945,-2.105480234604329e-10
META260320P01010000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1010.0,338.6,342.275,345.95,0.0,667.73,,342.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,342.275,1.512587423060219,0.4138217096228751,0.021473960996274827,0.9743921657493131,342.27499999999986,-1.1368683772161603e-13
META260320P01020000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1020.0,348.6,352.5,356.4,442.1,667.73,,352.27,0.23,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,352.5,1.527563536159825,0.4236740060658867,0.022127659574467957,1.0192736768300374,352.4999999999999,-1.1368683772161603e-13
META260320P01030000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1030.0,358.6,362.275,365.95,280.1,667.73,,362.27,0.005,25,5,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,362.275,1.5425396492594312,0.43343018101125147,0.020288454903043176,1.01500153404723,362.27499999999964,-3.410605131648481e-13
META260320P01040000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1040.0,368.6,372.275,375.95,0.0,667.73,,372.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,372.275,1.5575157623590372,0.44309209192298826,0.019743469209589595,1.03497208480624,372.27499999999964,-3.410605131648481e-13
META260320P01050000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1050.0,378.6,382.425,386.25,302.15,667.73,,382.27,0.155,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,382.425,1.5724918754586434,0.452661542939139,0.020003922337713215,1.0716262399797785,382.42499999999984,-1.7053025658242404e-13
META260320P01060000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1060.0,388.6,392.275,395.95,309.15,667.73,,392.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,392.275,1.5874679885582494,0.46214028689368275,0.01873685552227383,1.0742734548959165,392.27499999999975,-2.2737367544323206e-13
META260320P01070000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1070.0,398.6,402.275,405.95,451.9,667.73,,402.27,0.005,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,402.275,1.6024441016578557,0.47153002724352183,0.018271083214219046,1.093614921623194,402.27499999999975,-2.2737367544323206e-13
META260320P01080000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1080.0,408.6,412.275,415.95,396.15,667.73,,412.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,412.275,1.617420214757462,0.4808324199058354,0.01782790613061662,1.112756955951275,412.27499999999986,-1.1368683772161603e-13
META260320P01090000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1090.0,418.6,422.275,425.95,0.0,667.73,,422.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,422.275,1.632396327857068,0.49004907501075934,0.01740571902196428,1.1317043268636486,422.27499999999986,-1.1368683772161603e-13
META260320P01100000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1100.0,428.6,432.275,435.95,315.08,667.73,,432.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,432.275,1.6473724409566741,0.4991815585740319,0.01700306517841644,1.1504616070581482,432.2750000000001,1.1368683772161603e-13
META260320P01110000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1110.0,438.65,442.3,445.95,464.1,667.73,,442.27,0.03,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,442.3,1.6623485540562801,0.5082313940939498,0.01650463486321504,1.1720153755634732,442.29999999999995,-5.684341886080802e-14
META260320P01120000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1120.0,448.65,452.3,455.95,0.0,667.73,,452.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,452.3,1.6773246671558864,0.5172000640767103,0.016139730267521583,1.190417695882908,452.2999999998441,-1.5592149793519638e-10
META260320P01130000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1130.0,458.65,462.3,465.95,0.0,667.73,,462.27,0.03,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,462.3,1.6923007802554924,0.5260890114939561,0.015790612156608288,1.208641979290157,462.2999999999704,-2.9615421226480976e-11
META260320P01140000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1140.0,468.65,472.525,476.4,0.0,667.73,,472.27,0.255,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,472.525,1.7072768933550986,0.5348996411761111,0.016401248611184593,1.252522097321964,472.52499999999975,-2.2737367544323206e-13
META260320P01150000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1150.0,478.65,482.3,485.95,550.51,667.73,,482.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,482.3,1.7222530064547048,0.5436333211448657,0.015135807588637801,1.2445719944079425,482.2999999999995,-5.115907697472721e-13
META260320P01160000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1160.0,488.65,492.3,495.95,589.08,667.73,,492.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,492.3,1.7372291195543108,0.5522913838879803,0.014828356693073351,1.2622851493143692,492.29999999999984,-1.7053025658242404e-13
META260320P01170000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1170.0,498.65,502.3,505.95,453.03,667.73,,502.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,502.3,1.752205232653917,0.5608751275793719,0.014533147521401574,1.2798351292048902,502.3000000000003,2.8421709430404007e-13
META260320P01180000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1180.0,508.7,512.325,515.95,0.0,667.73,,512.27,0.055,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,512.325,1.767181345753523,0.5693858172472804,0.014151173571463536,1.3002502263355566,512.324999999976,-2.4101609596982598e-11
META260320P01190000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1190.0,518.65,522.3,525.95,0.0,667.73,,522.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,522.3,1.7821574588531293,0.5778246858931451,0.013976641776756785,1.3144590037897073,522.3000000000001,1.1368683772161603e-13
META260320P01200000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1200.0,528.65,532.3,535.95,482.65,667.73,,532.27,0.03,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,532.3,1.7971335719527353,0.5861929355636616,0.013714071012587016,1.3315393321119415,532.2999999999997,-2.2737367544323206e-13
META260320P01210000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1210.0,538.65,542.3,545.95,0.0,667.73,,542.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,542.3,1.8121096850523415,0.5944917383783568,0.013461183846579511,1.348469364175657,542.3000000000002,2.2737367544323206e-13
META260320P01220000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1220.0,548.65,552.3,555.95,0.0,667.73,,552.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,552.3,1.8270857981519475,0.6027222375148722,0.013217454282093189,1.3652520556864742,552.300000000002,2.0463630789890885e-12
META260320P01240000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1240.0,568.6,572.275,575.95,0.0,667.73,,572.27,0.005,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,572.275,1.85703802435116,0.6189827583866525,0.012843475601764926,1.3952861520942628,572.275,0.0
META260320P01250000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1250.0,578.6,582.275,585.95,0.0,667.73,,582.27,0.005,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,582.275,1.872014137450766,0.6270149300839167,0.012622901549954957,1.4116375523781264,582.2750000000734,7.344169716816396e-11
META260320P01260000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1260.0,588.6,592.275,595.95,0.0,667.73,,592.27,0.005,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,592.275,1.8869902505503722,0.6349830997330936,0.012409775864252287,1.4278528751534718,592.2750000000023,2.2737367544323206e-12
META260320P01270000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1270.0,598.6,602.275,605.95,0.0,667.73,,602.27,0.005,30,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,602.275,1.9019663636499782,0.6428882792402069,0.012203727533103687,1.4439346277312524,602.2750000000001,1.1368683772161603e-13
META260320P01280000,META,META,put,2026-03-04,2026-03-20,16,0.04380561259411362,1280.0,608.6,612.3,616.0,0.0,667.73,,612.27,0.03,25,1,0,0,True,2025-01-29 14:30:00,2026-03-04 21:00:00,,,,,,612.3,1.9169424767495844,0.6507314567012329,0.01208557896455982,1.4630080945953678,612.2999999999998,-1.1368683772161603e-13
